resturant,address,rate,rate_count,food,avg_price_for_two,rate_ratio,sector,fod,continental,italian,chicken,desserts,north indian,asian,japanese,fast food,sandwich,bbq,south indian,street food,bakery,cafe,seafood,european,pizza,burger,chinese,ice cream,wraps,biryani,momos,mexican,american,rajasthani,image
Caffé Bella Italia,"Gwal Pahari, Gurgaon",4.4,349.0,"pizza,pasta,sandwich,continental,italian,coffee,tea,desserts",1200.0,39.186732448623474,Gwal Pahari,"pizza,italian,sandwich,continental,italian,cafe,cafe,desserts",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/20520750/70f79f0a26c01fbb7fa684e093321724_featured_v2.jpg
Houz Cafe Bar,"Worldmark, Gurgaon",4.3,639.0,"continental,burger,mediterranean,asian,chinese,salad,pizza,pasta",2500.0,52.41850818174817,Worldmark,"continental,burger,european,asian,chinese,pizza,italian",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/20681617/9be2e883ea95549a66edcb4a3d677f5a_featured_v2.jpg
Bahce,"Worldmark, Gurgaon",4.1,144.0,"continental,mediterranean,north indian",1800.0,24.298148077579903,Worldmark,"continental,european,north indian",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/8913/b7a1234a2f0b2171c164ff3cd3f65346_featured_v2.jpg
Big Yellow Door,"Cross Point Mall, DLF Phase 4, Gurgaon",4.4,107.0,"oriental,continental,north indian,italian,mexican,american,desserts,beverages",1200.0,21.69792616818483,DLF Phase Phase,"asian,continental,north indian,italian,mexican,american,desserts,cafe",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Kozeba,"M3M International Financial Center, Gurgaon",4.3,37.0,"asian,north indian,european,beverages",2200.0,12.613484847574837,M3M International Center,"asian,north indian,continental,cafe",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/19701744/e88fa82ca2bb00da8ba6740c95bf182f_featured_v2.jpg
Bailey's Diner,"Sector 54, Gurgaon",4.3,133.0,"italian,continental,asian,pasta,pizza,desserts,coffee,beverages",1800.0,23.9144307897972,Sector 54,"italian,continental,asian,italian,pizza,desserts,cafe,cafe",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/8913/b7a1234a2f0b2171c164ff3cd3f65346_featured_v2.jpg
That Bar & Cafe,"Sector 29, Gurgaon",4.3,107.0,"north indian,continental,oriental,biryani,pizza,salad,beverages",1900.0,21.44994172486256,Sector 29,"north indian,continental,asian,biryani,pizza,cafe",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/19320335/1d403dab649727f31cb5069670546642_featured_v2.jpg
House Of Cabanas,"Sector 69, Gurgaon",3.2,35.0,"north indian,chinese,oriental,biryani,mughlai,fast food,desserts,beverages",1500.0,10.583005244258365,Sector 69,"north indian,chinese,asian,biryani,chicken,fast food,desserts,cafe",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/20756278/7c8f86372e9f97174867134e8677c898_featured_v2.jpg
"Unlocked - Bar, Kitchen, Escape Room",Sector 15,4.2,1413.0,"continental,chinese,north indian",2200.0,77.03635505396137,Sector 15,"continental,chinese,north indian",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18575144/b47707534b6f00a0d70481f99d2f56e7_featured_v2.jpg
Theos,"DLF Cyber City, Gurgaon",4.4,719.0,"cafe,fast food,continental,italian,desserts,bakery,beverages,shake",1800.0,56.24588873864472,DLF Phase Phase,"cafe,fast food,continental,italian,desserts,bakery,cafe,cafe",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Unplugged Courtyard,"Udyog Vihar, Gurgaon",4.4,1622.0,"north indian,chinese,sushi,salad,pizza,biryani,beverages",2000.0,84.47958333230581,Udyog Vihar,"north indian,chinese,japanese,pizza,biryani,cafe",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/19677039/430943131ed2fede219e39de5455e8c7_featured_v2.jpg
C'est La Vie,"Worldmark, Gurgaon",4.3,1330.0,"cafe,coffee,beverages,italian,sandwich,burger,continental,desserts",1200.0,75.62407024221852,Worldmark,"cafe,cafe,cafe,italian,sandwich,burger,continental,desserts",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Raasta,"Cyber Hub, DLF Cyber City, Gurgaon",4.2,3395.0,"continental,italian,salad,beverages",2500.0,119.41105476462388,DLF Phase Phase,"continental,italian,cafe",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/2/20205372/55f5d87a7221eaf3798153d101a0b3d6_featured_v2.jpg
Lost Lemons,"Sector 29, Gurgaon",4.2,441.0,"north indian,european,mediterranean",1800.0,43.03719321703032,Sector 29,"north indian,continental,european",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18575144/b47707534b6f00a0d70481f99d2f56e7_featured_v2.jpg
Tap House Brewpub And Kitchen,"Good Earth City Center, Sector 50, Gurgaon",4.2,239.0,"chinese,continental,kebab,momos,european,north indian,italian,beverages",1700.0,31.68280290630865,Sector 50,"chinese,continental,chicken,momos,continental,north indian,italian,cafe",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Cafe Belong,"Golf Course Extension, Gurgaon",4.5,72.0,"cafe,coffee,beverages,continental,pizza,sandwich,fast food,desserts",800.0,18.0,Golf Course Extension,"cafe,cafe,cafe,continental,pizza,sandwich,fast food,desserts",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/19677039/430943131ed2fede219e39de5455e8c7_featured_v2.jpg
Ghoomar Traditional Thali Restaurant,"South Point Mall, Golf Course Road, Gurgaon",4.5,126.0,"rajasthani,desserts,beverages",1200.0,23.81176179958132,Golf Course Road,"rajasthani,desserts,cafe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://b.zmtcdn.com/data/pictures/5/20504225/f3736730661e7787a7a4f5c771fc06b9_featured_v2.jpg
Circle Restaurant,"Sector 29, Gurgaon",3.6,17.0,"north indian,asian,japanese,chinese,rolls,desserts",2200.0,7.823042886243178,Sector 29,"north indian,asian,japanese,chinese,wraps,desserts",0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/18896450/95daba7faed7cdb54376525998c034a8_featured_v2.jpg
United Coffee House Rewind,"Cyber Hub, DLF Cyber City, Gurgaon",4.3,1432.0,"north indian,continental,asian,salad,italian,seafood,desserts,beverages",2500.0,78.47037657613221,DLF Phase Phase,"north indian,continental,asian,italian,seafood,desserts,cafe",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/8913/b7a1234a2f0b2171c164ff3cd3f65346_featured_v2.jpg
Hahn's Kitchen,"DLF Horizon Center, Gurgaon",4.6,505.0,"korean,sushi,bbq,chinese,beverages",2000.0,48.19751030914356,DLF Phase Phase,"asian,japanese,bbq,chinese,cafe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/7528/efe9ac1e3a18380f93fa2f3265ce086f_featured_v2.jpg
Playboy Beer Garden,"Sector 45, Gurgaon",3.9,7.0,"north indian,continental,asian,chinese,italian,beverages",1800.0,5.224940191045253,Sector 45,"north indian,continental,asian,chinese,italian,cafe",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/20504225/f3736730661e7787a7a4f5c771fc06b9_featured_v2.jpg
G Town Cafe 65,"Golf Course Extension, Gurgaon",3.9,72.0,"italian,oriental,pasta,pizza,cafe,coffee,desserts,beverages",1700.0,16.75708805252273,Golf Course Extension,"italian,asian,italian,pizza,cafe,cafe,desserts,cafe",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/19046158/eac9378e3b7b4ea4edf10d0bf4fd7e80_featured_v2.jpg
Copper Chimney - Since 1972,"DLF Phase 2, Gurgaon",4.3,552.0,"north indian,mughlai,biryani,kebab,desserts,beverages",1800.0,48.719605909736174,DLF Phase Phase,"north indian,chicken,biryani,chicken,desserts,cafe",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/18416827/66e679827c23ac5253cb39e3a0f04ad8_featured_v2.jpg
7 Barrel Brew Pub,"Mega Mall, DLF Phase 1, Gurgaon",4.1,1112.0,"north indian,continental,chinese,kebab,salad,pizza,beverages",1900.0,67.52184831593401,DLF Phase Phase,"north indian,continental,chinese,chicken,pizza,cafe",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Hydrama,"Airia Mall, Sector 68, Gurgaon",4.3,53.0,"north indian,pizza,italian,chinese,fast food,desserts",1200.0,15.096357176484664,Sector 68,"north indian,pizza,italian,chinese,fast food,desserts",0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Kake Da Hotel,"Sector 45, Gurgaon",3.9,117.0,"north indian,mughlai,chinese,street food,biryani,rolls",900.0,21.36117974270148,Sector 45,"north indian,chicken,chinese,street food,biryani,wraps",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/19437117/a2bb100778a60857f07887c6a778331e_featured_v2.jpg
Baba's,"Sector 56, Gurgaon",3.8,1241.0,"north indian,mughlai,chinese,salad,desserts,beverages",1200.0,68.67168266469083,Sector 56,"north indian,chicken,chinese,desserts,cafe",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/20756278/7c8f86372e9f97174867134e8677c898_featured_v2.jpg
Ranisa,"Good Earth City Center, Sector 50, Gurgaon",4.5,56.0,"rajasthani,desserts",1000.0,15.874507866387544,Sector 50,"rajasthani,desserts",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://b.zmtcdn.com/data/pictures/9/19677039/430943131ed2fede219e39de5455e8c7_featured_v2.jpg
Sticky Rice,"DLF Phase 5, Gurgaon",3.9,8.0,"asian,japanese,sushi,salad,desserts,beverages",1800.0,5.585696017507576,DLF Phase Phase,"asian,japanese,japanese,desserts,cafe",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/2/20205372/55f5d87a7221eaf3798153d101a0b3d6_featured_v2.jpg
"Cocktails & Dreams, Speakeasy","Sector 15, Gurgaon",4.8,1360.0,"finger food,tibetan,thai,beverages",3000.0,80.79603950689662,Sector 15,"momos,asian,cafe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/7528/efe9ac1e3a18380f93fa2f3265ce086f_featured_v2.jpg
Pa Pa Ya,"Worldmark, Gurgaon",4.4,360.0,"asian,thai,seafood,momos,sushi,beverages",2700.0,39.7994974842648,Worldmark,"asian,asian,seafood,momos,japanese,cafe",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/8913/b7a1234a2f0b2171c164ff3cd3f65346_featured_v2.jpg
Threesixtyone Degrees - The Oberoi,"The Oberoi, Udyog Vihar, Gurgaon",4.7,1037.0,"asian,continental,north indian,mughlai,desserts,beverages",6000.0,69.81332251082168,The Oberoi,"asian,continental,north indian,chicken,desserts,cafe",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/18416827/66e679827c23ac5253cb39e3a0f04ad8_featured_v2.jpg
The Buck Stops Here,"DLF Cyber City, Gurgaon",3.8,184.0,"north indian,asian,finger food",1400.0,26.44239020966145,DLF Phase Phase,"north indian,asian",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/19539403/7120a7dd8f007e378c436463af5061f6_featured_v2.jpg
Kairos Cookhouse And Grill,"Sector 56, Gurgaon",3.6,72.0,"continental,north indian",1400.0,16.099689437998485,Sector 56,"continental,north indian",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/19654139/5380755862a490e9da21c185b7aa18a6_featured_v2.jpg
Pepper Pot - The Terrace Café,"Sector 56, Gurgaon",4.0,905.0,"cafe,beverages,italian,oriental,chinese,north indian,momos,fast food",950.0,60.166435825965294,Sector 56,"cafe,cafe,italian,asian,chinese,north indian,momos,fast food",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/19067240/e10272c8232abafb4dfb1f455d336dcc_featured_v2.jpg
The Big Tree Cafe,"Golf Course Road, Gurgaon",3.6,186.0,"north indian,continental,pizza,pasta,italian,coffee,shake,beverages",1200.0,25.87663038341739,Golf Course Road,"north indian,continental,pizza,italian,italian,cafe,cafe,cafe",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/20293756/b89a070343ddeaaacba6c07b40f95b62_featured_v2.jpg
Panchgaon Proudly Desi,"Manesar, Gurgaon",4.1,494.0,"north indian,street food,chinese,south indian,beverages,desserts",1200.0,45.00444422498738,Manesar,"north indian,street food,chinese,south indian,cafe,desserts",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/19677039/430943131ed2fede219e39de5455e8c7_featured_v2.jpg
China Garden - Original Chinese Wok & Traditional Cantonese Dim Sum,"Sector 29, Gurgaon",4.0,1264.0,"chinese,korean,japanese,seafood",2500.0,71.10555533852471,Sector 29,"chinese,asian,japanese,seafood",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/19294456/196238365e3c385e75ef3585e9542b95_featured_v2.jpg
Kofuku,"M3M International Financial Center, Gurgaon",4.1,34.0,"japanese,korean,oriental,asian,rolls,chinese,sushi,desserts",1600.0,11.806777714516352,M3M International Center,"japanese,asian,asian,asian,wraps,chinese,japanese,desserts",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/19539403/7120a7dd8f007e378c436463af5061f6_featured_v2.jpg
C2H5Oh,"Airia Mall, Sector 68, Gurgaon",4.3,57.0,"north indian,asian,chinese,pizza,continental",1200.0,15.6556698994326,Sector 68,"north indian,asian,chinese,pizza,continental",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/20293756/b89a070343ddeaaacba6c07b40f95b62_featured_v2.jpg
Bengal Curry,"Sector 66, Gurgaon",4.1,35.0,seafood,1200.0,11.97914855071094,Sector 66,seafood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/18863320/f2708e09ed0f1105a2fad1954b368b5e_featured_v2.jpg
The Potbelly Divine,Sector 15,4.3,451.0,"north indian,biryani,seafood,beverages",1700.0,44.03748403349129,Sector 15,"north indian,biryani,seafood,cafe",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/18896450/95daba7faed7cdb54376525998c034a8_featured_v2.jpg
Cafe Reed,"DLF Horizon Center, Gurgaon",4.4,440.0,"continental,italian,asian",1400.0,44.0,DLF Phase Phase,"continental,italian,asian",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/19654139/5380755862a490e9da21c185b7aa18a6_featured_v2.jpg
My Secret Place,"Sector 23, Gurgaon",3.9,177.0,"italian,continental,pizza,fast food,desserts,tea,shake,beverages",1400.0,26.27356085497357,Sector 23,"italian,continental,pizza,fast food,desserts,cafe,cafe,cafe",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/19357095/dab7df70e2f4a57a8efa61d9cd0b0bc3_featured_v2.jpg
The Piano Man,Sector 15,4.0,310.0,"european,asian,pizza,north indian,chinese,beverages,desserts",2000.0,35.21363372331802,Sector 15,"continental,asian,pizza,north indian,chinese,cafe,desserts",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/2/308022/8252b7166113ca06dcdd3ec69764375e_featured_v2.jpg
IHOP,"Cyber Hub, DLF Cyber City, Gurgaon",3.9,2387.0,"sandwich,burger,fast food,street food,waffle,desserts,beverages",1200.0,96.48471381519458,DLF Phase Phase,"sandwich,burger,fast food,street food,bakery,desserts,cafe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Nando's,"Cyber Hub, DLF Cyber City, Gurgaon",4.1,4604.0,"burger,wraps,fast food,desserts,beverages",2500.0,137.391411667542,DLF Phase Phase,"burger,wraps,fast food,desserts,cafe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/19357095/dab7df70e2f4a57a8efa61d9cd0b0bc3_featured_v2.jpg
Di Ghent Cafe,"Cross Point Mall, DLF Phase 4, Gurgaon",4.4,2413.0,"cafe,beverages,european,italian,bakery,desserts",2000.0,103.03979813644824,DLF Phase Phase,"cafe,cafe,continental,italian,bakery,desserts",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/19294456/196238365e3c385e75ef3585e9542b95_featured_v2.jpg
Roots - Cafe In The Park,"Sector 29, Gurgaon",4.2,2790.0,"north indian,south indian,fast food",900.0,108.2497113160123,Sector 29,"north indian,south indian,fast food",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/19654139/5380755862a490e9da21c185b7aa18a6_featured_v2.jpg
Whiskey Amour,"Sushant Lok, Gurgaon",4.2,151.0,"north indian,asian,chinese,italian,pizza,biryani",2300.0,25.18332781822133,Sushant Lok,"north indian,asian,chinese,italian,pizza,biryani",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/20520750/70f79f0a26c01fbb7fa684e093321724_featured_v2.jpg
Flavours - Golden Tulip Hotel,"Sector 29, Gurgaon",4.4,52.0,"continental,north indian,chinese,salad,desserts,beverages",2500.0,15.12613632095123,Sector 29,"continental,north indian,chinese,desserts,cafe",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/20520750/70f79f0a26c01fbb7fa684e093321724_featured_v2.jpg
Berco's - If You Love Chinese,"Elements One Mall, Sector 49, Gurgaon",4.2,1196.0,"chinese,seafood,desserts,beverages",1500.0,70.87453703552497,Sector 49,"chinese,seafood,desserts,cafe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20698823/7f51b6a023d77e9105677702586eb1a5_featured_v2.jpg
Cafe Delhi Heights,"Good Earth City Center, Sector 50, Gurgaon",4.3,411.0,"north indian,asian,oriental,italian,biryani,seafood,desserts,beverages",2500.0,42.03926735803087,Sector 50,"north indian,asian,asian,italian,biryani,seafood,desserts,cafe",0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18671714/ddb7786171eab5fb146927cfcbbf6470_featured_v2.jpg
